寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,95.0,Carl Zeiss Jena Tessar 50mm f/2.8 M42 Manual Focus Prime Lens,Zeiss,Lenses,For parts or not working,31.8,USD,"FIXED_PRICE,BEST_OFFER",4,1600,grail:Tessar;mount:m42;underpriced(med 550),DE,easybuyshop,99.9,2026-08-15T17:01:30.000Z,,https://www.ebay.com/itm/318734820719?hash=item4a3613656f:g:9FIAAeSwvnpqgI6n,https://i.ebayimg.com/images/g/9FIAAeSwvnpqgI6n/s-l225.jpg
残件/按现状,95.0,Carl Zeiss Jena Q1 Tessar Red T 12 Blades 50mm f/2.8 M42 Lens,Zeiss,Lenses,For parts or not working,38.16,USD,"FIXED_PRICE,BEST_OFFER",4,1600,grail:Tessar;mount:m42;underpriced(med 550),DE,easybuyshop,99.9,2026-08-15T22:59:52.000Z,,https://www.ebay.com/itm/318735895172?hash=item4a3623ca84:g:Z1AAAeSwYEVqgKJB,https://i.ebayimg.com/images/g/Z1AAAeSwYEVqgKJB/s-l225.jpg
查无市价,93.0,▶️[Near Mint / Tested] Mamiya M Time Memory 38mm f/2.8 Auto Focus Camera JAPAN,Mamiya,Film Cameras,Used,149.99,USD,FIXED_PRICE,15,1322,good-cond;underpriced(med 460),JP,makyos40,100.0,2026-08-16T05:18:22.000Z,,https://www.ebay.com/itm/318737298776?hash=item4a36393558:g:w5IAAeSwSJFqgUnQ,https://i.ebayimg.com/images/g/w5IAAeSwSJFqgUnQ/s-l225.jpg
残件/按现状,92.0,Pentax Spotmatic Camera - Good Condition - Battery Door Stuck - Parts or Repair,Pentax,Film Cameras,For parts or not working,25.0,USD,"FIXED_PRICE,BEST_OFFER",13,1600,grail:Spotmatic;underpriced(med 155),US,smartamo,100.0,2026-08-16T02:45:54.000Z,,https://www.ebay.com/itm/267758597843?hash=item3e57a7f6d3:g:-noAAeSwA9FqgSJK,https://i.ebayimg.com/images/g/-noAAeSwA9FqgSJK/s-l225.jpg
残件/按现状,92.0,For Parts - Olympus Stylus Epic ZOOM 170,Olympus,Film Cameras,For parts or not working,25.0,USD,"FIXED_PRICE,BEST_OFFER",2,1600,grail:Stylus Epic;as-is;underpriced(med 160),US,j-island,100.0,2026-08-15T21:17:11.000Z,,https://www.ebay.com/itm/117361526452?hash=item1b534ac6b4:g:1goAAeSwwSNqgNcp,https://i.ebayimg.com/images/g/1goAAeSwwSNqgNcp/s-l225.jpg
残件/按现状,92.0,Minolta X-700 35mm SLR Film Camera Body Only for Parts or Repair,Minolta,Film Cameras,For parts or not working,25.75,USD,"FIXED_PRICE,BEST_OFFER",6,1600,grail:X-700;as-is;underpriced(med 100),US,skyboy49707,100.0,2026-08-15T11:10:30.000Z,,https://www.ebay.com/itm/128027819834?hash=item1dcf0d7f3a:g:rU8AAeSw3lhqgEiF,https://i.ebayimg.com/images/g/rU8AAeSw3lhqgEiF/s-l225.jpg
残件/按现状,92.0,Vintage Canon A1 35mm SLR Camera Black Body for Parts or Repair,Canon,Film Cameras,For parts or not working,29.95,USD,"FIXED_PRICE,BEST_OFFER",2,1600,grail:Canon A1;as-is;underpriced(med 160),US,dancingseamonkey,100.0,2026-08-16T01:53:10.000Z,,https://www.ebay.com/itm/128028770652?hash=item1dcf1c015c:g:i5cAAeSwiodqgRfS,https://i.ebayimg.com/images/g/i5cAAeSwiodqgRfS/s-l225.jpg
残件/按现状,92.0,Canon AE-1 SLR 35mm SLR Film Camera Body Made in Japan *UNTESTED* FOR PARTS,Canon,Film Cameras,For parts or not working,34.99,USD,"FIXED_PRICE,BEST_OFFER",5,1600,grail:AE-1;as-is;underpriced(med 165),US,mack_media,99.9,2026-08-15T12:37:14.000Z,,https://www.ebay.com/itm/287526632054?hash=item42f1ec3a76:g:LRgAAeSwtGBqgF1g,https://i.ebayimg.com/images/g/LRgAAeSwtGBqgF1g/s-l225.jpg
残件/按现状,92.0,Minolta Hi-Matic AF2 35mm Film Camera -Untested Parts Or Repair,Minolta,Film Cameras,For parts or not working,36.48,USD,"FIXED_PRICE,BEST_OFFER",12,1600,grail:Hi-Matic;as-is;underpriced(med 100),US,dyschum_51,99.8,2026-08-15T18:29:01.000Z,,https://www.ebay.com/itm/188797819714?hash=item2bf53a1b42:g:c8MAAeSwcWdqFeJO,https://i.ebayimg.com/images/g/c8MAAeSwcWdqFeJO/s-l225.jpg
残件/按现状,92.0,Olympus XA 2 XA2 Film Camera AS-IS Locks Up Parts/Repair #663,Olympus,Film Cameras,For parts or not working,39.99,USD,"FIXED_PRICE,BEST_OFFER",4,1331,grail:Olympus XA;as-is;underpriced(med 160),US,mphotoplus,100.0,2026-08-15T19:34:02.000Z,,https://www.ebay.com/itm/398289767836?hash=item5cbbeb8d9c:g:GTQAAeSwU21qgL0a,https://i.ebayimg.com/images/g/GTQAAeSwU21qgL0a/s-l225.jpg
残件/按现状,92.0,"Canon QL17 G-lll QL,Rngfdr Good,body 9+,Tested Poorly;No Shutter Or Meter,AS-IS",Canon,Vintage Cameras,,40.0,USD,FIXED_PRICE,6,1600,grail:QL17;as-is;underpriced(med 200),US,eastwestphoto,100.0,2026-08-15T21:50:57.000Z,,https://www.ebay.com/itm/198573539397?hash=item2e3be7c045:g:-K8AAeSwjJxqgLLw,https://i.ebayimg.com/images/g/-K8AAeSwjJxqgLLw/s-l225.jpg
残件/按现状,92.0,Pentax ME Super 35mm Film Camera w/ Hanimex 28mm f/2.8 Lens + GEMKO filter,Pentax,Film Cameras,For parts or not working,40.0,USD,FIXED_PRICE,3,1600,grail:Pentax ME Super;underpriced(med 155),US,electronicsdyt,99.6,2026-08-15T21:29:53.000Z,,https://www.ebay.com/itm/307128532113?hash=item4782497c91:g:uVQAAeSwqXxqgNn6,https://i.ebayimg.com/images/g/uVQAAeSwqXxqgNn6/s-l225.jpg
残件/按现状,92.0,Canon AE-1 35m SLR Film Camera W/ 200mm Untested,Canon,Film Cameras,For parts or not working,49.85,USD,FIXED_PRICE,7,1192,grail:AE-1;as-is;underpriced(med 160),US,andwil_9368,99.6,2026-08-15T20:41:01.000Z,,https://www.ebay.com/itm/800514214390?hash=itemba625d89f6:g:kswAAeSwa4FqgM45,https://i.ebayimg.com/images/g/kswAAeSwa4FqgM45/s-l225.jpg
残件/按现状,92.0,Nikon F4 35mm SLR Film Camera Body Only *FOR PARTS / REPAIR*,Nikon,Film Cameras,For parts or not working,59.5,USD,"FIXED_PRICE,BEST_OFFER",8,1189,grail:Nikon F4;as-is;underpriced(med 255),US,mic-297094,100.0,2026-08-15T18:16:18.000Z,,https://www.ebay.com/itm/237008137009?hash=item372ec92b31:g:7usAAeSwawdqgKtI,https://i.ebayimg.com/images/g/7usAAeSwawdqgKtI/s-l225.jpg
残件/按现状,92.0,Broken Pentax K1000 35MM SLR Film Camera Read,Pentax,Film Cameras,For parts or not working,59.99,USD,FIXED_PRICE,0,1500,grail:K1000;as-is;underpriced(med 155),US,paymore_point_loma,98.0,2026-08-16T03:08:22.000Z,,https://www.ebay.com/itm/398290832671?hash=item5cbbfbcd1f:g:lfsAAeSwRYJqgQNL,https://i.ebayimg.com/images/g/lfsAAeSwRYJqgQNL/s-l225.jpg
残件/按现状,92.0,Canon Canonet 35mm Film Camera with Case - Made in Japan,Canon,Film Cameras,For parts or not working,59.99,USD,"FIXED_PRICE,BEST_OFFER",8,1600,grail:Canonet;underpriced(med 160),US,macksmarketplace1,99.8,2026-08-15T14:54:26.000Z,,https://www.ebay.com/itm/227477118142?hash=item34f6b15cbe:g:PRUAAeSwlJ9pPezv,https://i.ebayimg.com/images/g/PRUAAeSwlJ9pPezv/s-l225.jpg
残件/按现状,92.0,Olympus XA 35mm Rangefinder Compact Film Camera Black - FOR PARTS OR REPAIR,Olympus,Film Cameras,For parts or not working,60.0,USD,FIXED_PRICE,8,1582,grail:Olympus XA;as-is;underpriced(med 160),US,myw03167,99.3,2026-08-15T21:24:41.000Z,,https://www.ebay.com/itm/800514344154?hash=itemba625f84da:g:20YAAeSwxxdqgNQQ,https://i.ebayimg.com/images/g/20YAAeSwxxdqgNQQ/s-l225.jpg
残件/按现状,92.0,Leica Elmar 50mm 1:3.5 ( 5cm F3.5 ) Collapsible... Leitz Leica LTM mount.,Leica,Lenses,For parts or not working,100.0,USD,"FIXED_PRICE,BEST_OFFER",8,1600,grail:Elmar;mount:ltm/l39;underpriced(med 1200),US,828johnson44,100.0,2026-08-16T00:03:01.000Z,,https://www.ebay.com/itm/278284363898?hash=item40cb0a687a:g:ojUAAeSwgYVqgPzv,https://i.ebayimg.com/images/g/ojUAAeSwgYVqgPzv/s-l225.jpg
型号不明,92.0,Ernst Leitz Elmar 9cm f/4 For Leica L39/M39 Manual Lens,Leitz,Lenses,Used,129.99,USD,FIXED_PRICE,1,1500,grail:Elmar;mount:ltm/l39;underpriced(med 774),US,paymore_pembroke_pines,99.5,2026-08-15T08:39:40.000Z,,https://www.ebay.com/itm/198572599399?hash=item2e3bd96867:g:WN8AAeSwndBqgCT8,https://i.ebayimg.com/images/g/WN8AAeSwndBqgCT8/s-l225.jpg
残件/按现状,90.0,【As-Is】 Nikon Nikonos Speedlight SB-105 Underwater Strobe Flash From JAPAN #3388,Nikon,Film Cameras,Used,69.99,USD,FIXED_PRICE,8,1600,grail:Nikonos;as-is;underpriced(med 255),JP,osaka-camera-takeuchi,98.1,2026-08-15T13:47:40.000Z,,https://www.ebay.com/itm/257681982324?hash=item3bff0b0374:g:azIAAeSwQKZqPqUY,https://i.ebayimg.com/images/g/azIAAeSwQKZqPqUY/s-l225.jpg
型号不明,90.0,Mamiya M645 2X M45 Teleplus MC6 Tele Converter for 645 Pro TL 1000s from Japan,Mamiya,Lenses,Used,79.99,USD,FIXED_PRICE,18,1600,grail:645;underpriced(med 270),JP,zero0s1-camera-hub-japan,100.0,2026-08-15T16:18:41.000Z,,https://www.ebay.com/itm/820006111620?hash=itembeec2c4984:g:WtwAAeSw2rlp5svP,https://i.ebayimg.com/images/g/WtwAAeSw2rlp5svP/s-l225.jpg
残件/按现状,90.0,Contax III Zeiss Ikon Film Camera rangefinder body w/ 5cm f2 sonnar collapsible,Contax,Film Cameras,For parts or not working,232.0,USD,"FIXED_PRICE,BEST_OFFER",0,1600,grail:sonnar;underpriced(med 599),US,cardinalcameraused,99.7,2026-08-16T05:58:37.000Z,,https://www.ebay.com/itm/147507993439?hash=item2258295b5f:g:HhUAAeSwgYVqfySb,https://i.ebayimg.com/images/g/HhUAAeSwgYVqfySb/s-l225.jpg
型号不明,90.0,Fotodiox Xpan XCD (Hasselblad XPAN Fujifilm TX Mount Lens Hasselblad X Mount Con,Hasselblad,Lenses,New,256.0,USD,FIXED_PRICE,2,800,grail:Xpan;mount:fuji x;underpriced(med 1000),JP,zeton_ec,100.0,2026-08-16T02:30:30.000Z,,https://www.ebay.com/itm/158193010446?hash=item24d509c70e:g:mn4AAeSwOcNqgSH2,https://i.ebayimg.com/images/g/mn4AAeSwOcNqgSH2/s-l225.jpg
残件/按现状,90.0,:Leica IIIf Black Dial 35mm Film Rangefinder Camera Body Only #4062 (Read),Leica,Film Cameras,For parts or not working,299.99,USD,FIXED_PRICE,4,1600,grail:Leica IIIf;underpriced(med 855),US,westborncam2,99.9,2026-08-15T15:02:02.000Z,,https://www.ebay.com/itm/206493355825?hash=item3013f68f31:g:JecAAeSw19lqff7V,https://i.ebayimg.com/images/g/JecAAeSw19lqff7V/s-l225.jpg
残件/按现状,89.0,Rollei Planar HFT 50mm f/1.8 Manual Focus Lens Rollei QBM - Mold,Rollei,Lenses,For parts or not working,31.8,USD,"FIXED_PRICE,BEST_OFFER",4,1600,grail:Planar;underpriced(med 490),DE,easybuyshop,99.9,2026-08-15T22:59:52.000Z,,https://www.ebay.com/itm/820007312984?hash=itembeec3e9e58:g:uvMAAeSwAVhqgKN6,https://i.ebayimg.com/images/g/uvMAAeSwAVhqgKN6/s-l225.jpg
查无市价,89.0,Carl Zeiss 5Cm 1:3.5 Magnification Lens Tessar Enlarger Lens (40Mm),Zeiss,Lenses,Used,50.89,USD,"FIXED_PRICE,BEST_OFFER",4,0,grail:Tessar;underpriced(med 550),DE,easybuyshop,99.9,2026-08-15T22:59:52.000Z,,https://www.ebay.com/itm/820007312951?hash=itembeec3e9e37:g:X-AAAeSwaJdqgOTA,https://i.ebayimg.com/images/g/X-AAAeSwaJdqgOTA/s-l225.jpg
查无市价,89.0,[MINT] Jupiter-8M 53mm F/2 Russian Lens for KIEV-2 3 4 Contax-II III from JAPAN,Contax,Lenses,Used,54.99,USD,FIXED_PRICE,23,0,good-cond;underpriced(med 339),JP,kazu_camera_yamanashi_japan,99.8,2026-08-15T15:16:11.000Z,,https://www.ebay.com/itm/168615910249?hash=item27424a9b69:g:YtIAAeSwawdqgIPu,https://i.ebayimg.com/images/g/YtIAAeSwawdqgIPu/s-l225.jpg
残件/按现状,89.0,"Canon Canonet Junior 35mm Rangefinder 40mm f/2.8 Manual Focus, 1960s vintage",Canon,Film Cameras,For parts or not working,56.67,USD,FIXED_PRICE,8,1530,grail:Canonet;underpriced(med 160),AU,c_mine_79,100.0,2026-08-16T10:20:24.000Z,,https://www.ebay.com/itm/158194062140?hash=item24d519d33c:g:oycAAeSwP~VqgY4n,https://i.ebayimg.com/images/g/oycAAeSwP~VqgY4n/s-l225.jpg
残件/按现状,89.0,[AS-IS] Mamiya Six Folding Rangefinder Camera D.Zuiko 75mm f/3.5 Case From JAPAN,Mamiya,Film Cameras,Used,99.99,USD,FIXED_PRICE,23,1600,mount:olympus om;as-is;underpriced(med 457),JP,isshin39,100.0,2026-08-15T11:58:32.000Z,,https://www.ebay.com/itm/198572867013?hash=item2e3bdd7dc5:g:4n4AAeSw4vtqgFTl,https://i.ebayimg.com/images/g/4n4AAeSw4vtqgFTl/s-l225.jpg
型号不明,89.0,[MINT] Contax Carl Zeiss Mutar III 1.4x T* Teleconverter Lens C/Y From JAPAN,Contax,Lenses,Used,109.99,USD,FIXED_PRICE,23,1600,mount:contax/yashica;good-cond;underpriced(med 339),JP,kazu_camera_yamanashi_japan,99.8,2026-08-15T23:08:45.000Z,,https://www.ebay.com/itm/168616598090?hash=item2742551a4a:g:7YIAAeSwAVhqgPKr,https://i.ebayimg.com/images/g/7YIAAeSwAVhqgPKr/s-l225.jpg
型号不明,89.0,[TOP MINT] Contax Carl Zeiss Mutar III 1.4x T* Teleconverter Lens C/Y Japan 2996,Contax,Lenses,Used,109.99,USD,FIXED_PRICE,18,1600,mount:contax/yashica;good-cond;underpriced(med 339),JP,japan-collection-camera-take,100.0,2026-08-15T14:55:03.000Z,,https://www.ebay.com/itm/398289063578?hash=item5cbbe0ce9a:g:4VgAAeSwgFhqRTPd,https://i.ebayimg.com/images/g/4VgAAeSwgFhqRTPd/s-l225.jpg
查无市价,89.0,"EXC+ Voigtlander Bessa L Rangefinder Camera, cleaned/tested, Leica LTM/L39",Voigtlander,Film Cameras,Used,199.0,USD,"FIXED_PRICE,BEST_OFFER",5,1600,mount:ltm/l39;good-cond;underpriced(med 490),US,huskyandseal,100.0,2026-08-15T21:24:58.000Z,,https://www.ebay.com/itm/366607983144?hash=item555b89e228:g:p8UAAeSwNz9qfi~T,https://i.ebayimg.com/images/g/p8UAAeSwNz9qfi~T/s-l225.jpg
残件/按现状,88.0,Leica M: a set of six small spare parts (as new),Leica,Film Cameras,Aperto - mai usato,40.5,USD,"FIXED_PRICE,BEST_OFFER",2,682,mount:leica m;underpriced(med 855),IT,foto-9698,100.0,2026-08-16T07:59:32.000Z,,https://www.ebay.com/itm/377422264230?hash=item57e01eb7a6:g:QvsAAeSwyMZp-57u,https://i.ebayimg.com/images/g/QvsAAeSwyMZp-57u/s-l225.jpg
无图,87.0,[MINT] Pentax Spotmatic SP Black + SMC Takumar 55mm f/1.8 M42 Lens From JAPAN,Pentax,Film Cameras,Used,149.99,USD,FIXED_PRICE,0,0,grail:Spotmatic;mount:m42;55mm;good-cond,JP,sakurafocus,100.0,2026-08-16T11:27:05.000Z,,https://www.ebay.com/itm/128029322799?hash=item1dcf246e2f:i:128029322799,
残件/按现状,86.0,"Nikon F3 SLR 35mm Film Camera Body Parts Only -No Prism, No Screen, No Film Door",Nikon,Film Cameras,For parts or not working,79.0,USD,"FIXED_PRICE,BEST_OFFER",4,1500,grail:Nikon F3;as-is;underpriced(med 255),US,lifeandmylens,100.0,2026-08-15T20:43:06.000Z,,https://www.ebay.com/itm/267758358282?hash=item3e57a44f0a:g:mwcAAeSwjSBqgM8T,https://i.ebayimg.com/images/g/mwcAAeSwjSBqgM8T/s-l225.jpg
查无市价,86.0,Vintage Canon Cine Canonet 8 Standard 8mm Movie Camera w/ Case Manual Lens Cap,Canon,Vintage Cameras,,89.95,USD,"FIXED_PRICE,BEST_OFFER",9,0,grail:Canonet;underpriced(med 200),US,secondlifethreads,99.7,2026-08-16T00:46:11.000Z,,https://www.ebay.com/itm/398290476109?hash=item5cbbf65c4d:g:0SgAAeSwfkRqHNFY,https://i.ebayimg.com/images/g/0SgAAeSwfkRqHNFY/s-l225.jpg
型号不明,86.0,Leica Ernst Leitz Wetzlar Elmar f=9cm 1:4 Germany In Original Case RARE,Leica,Lenses,Used,129.99,USD,"FIXED_PRICE,BEST_OFFER",16,1600,grail:Elmar;underpriced(med 1200),US,smart.mamaa,100.0,2026-08-16T01:40:34.000Z,,https://www.ebay.com/itm/198574092831?hash=item2e3bf0321f:g:oDEAAeSw0hNqgRSs,https://i.ebayimg.com/images/g/oDEAAeSw0hNqgRSs/s-l225.jpg
残件/按现状,85.0,Mamiya Sekor 1000 DTL 35mm Film Camera Untested (For Parts Or Not Working),Mamiya,Film Cameras,For parts or not working,29.99,USD,"FIXED_PRICE,BEST_OFFER",1,1600,as-is;underpriced(med 460),US,intesho42,100.0,2026-08-16T01:10:21.000Z,,https://www.ebay.com/itm/318736329980?hash=item4a362a6cfc:g:~vQAAeSwfwBqgQ1T,https://i.ebayimg.com/images/g/~vQAAeSwfwBqgQ1T/s-l225.jpg
残件/按现状,85.0,Mamiya 35mm Film Cameras (5) | Parts | 5 bodies | Untested | ALL $39 | #11 |,Mamiya,Film Cameras,Used,39.0,USD,FIXED_PRICE,6,1472,as-is;underpriced(med 460),US,vintagephotographica,99.8,2026-08-15T21:35:38.000Z,,https://www.ebay.com/itm/287527372418?hash=item42f1f78682:g:XsYAAeSwfzxpDgpx,https://i.ebayimg.com/images/g/XsYAAeSwfzxpDgpx/s-l225.jpg
型号不明,85.0,[N MINT] Nikon Teleconverter TC-201 2X Conversion Lens for F Mount From JAPAN,Nikon,Lenses,Used,39.99,USD,"FIXED_PRICE,BEST_OFFER",9,1600,mount:nikon f;good-cond;underpriced(med 247),JP,kn_camera_japan,100.0,2026-08-15T11:32:44.000Z,,https://www.ebay.com/itm/206492950365?hash=item3013f05f5d:g:tF8AAeSwBeNp-H69,https://i.ebayimg.com/images/g/tF8AAeSwBeNp-H69/s-l225.jpg
残件/按现状,85.0,"Vintage Olympus 35 RC Rangefinder 35mm Film Camera w Zuiko Lens, Untested",Olympus,Vintage Cameras,,42.99,USD,"FIXED_PRICE,AUCTION",8,1116,mount:olympus om;as-is;underpriced(med 125);auction,US,manylosiers,99.5,2026-08-15T21:06:40.000Z,2026-08-20T21:06:40.000Z,https://www.ebay.com/itm/800514283666?hash=itemba625e9892:g:xvEAAeSwyUdqTBf3,https://i.ebayimg.com/images/g/xvEAAeSwyUdqTBf3/s-l225.jpg
残件/按现状,85.0,Zeiss Ikon Ikonta 524/16 Folding Camera AS-IS,Zeiss,Film Cameras,For parts or not working,49.99,USD,"FIXED_PRICE,BEST_OFFER",2,1600,as-is;underpriced(med 276),US,cameraexchange,100.0,2026-08-15T10:45:49.000Z,,https://www.ebay.com/itm/278282552726?hash=item40caeec596:g:YREAAeSwQGhqfwve,https://i.ebayimg.com/images/g/YREAAeSwQGhqfwve/s-l225.jpg
残件/按现状,84.0,Olympus Stylus Epic Zoom 80 Deluxe Auto Focus Point/Shoot Film Camera For Parts,Olympus,Film Cameras,For parts or not working,38.24,USD,"FIXED_PRICE,BEST_OFFER",3,1600,grail:Stylus Epic;as-is;underpriced(med 160);low-feedback,US,thetechfacility,96.8,2026-08-15T18:28:09.000Z,,https://www.ebay.com/itm/178410367417?hash=item298a1629b9:g:g5YAAOSwAfNle1ZD,https://i.ebayimg.com/images/g/g5YAAOSwAfNle1ZD/s-l225.jpg
型号不明,84.0,Fotodiox XPan GFX (Hasselblad XPAN Fujifilm TX lens Fujifilm GFX G mount convers,Hasselblad,Lenses,New,242.98,USD,FIXED_PRICE,2,800,grail:XPan;underpriced(med 1000),JP,zeton_ec,100.0,2026-08-16T02:30:30.000Z,,https://www.ebay.com/itm/158193010463?hash=item24d509c71f:g:hisAAeSwCGNqgSG7,https://i.ebayimg.com/images/g/hisAAeSwCGNqgSG7/s-l225.jpg
型号不明,84.0,CARL ZEISS Single Focus Lens SONNAR 2.8180 Used,Zeiss,Lenses,Used,245.84,USD,FIXED_PRICE,6,1280,grail:SONNAR;underpriced(med 550),JP,hard-off-japan-in-au,99.2,2026-08-15T12:42:28.000Z,,https://www.ebay.com/itm/318733979157?hash=item4a36068e15:g:uD0AAeSwe4RqabHs,https://i.ebayimg.com/images/g/uD0AAeSwe4RqabHs/s-l225.jpg
型号不明,83.0,[MINT] Nikon TW Zoom From JAPAN,Nikon,Film Cameras,Used,78.99,USD,FIXED_PRICE,23,1600,good-cond;underpriced(med 253),JP,irodori-92,100.0,2026-08-15T04:16:26.000Z,,https://www.ebay.com/itm/377419675826?hash=item57dff738b2:g:fb0AAeSwyRFqf-jS,https://i.ebayimg.com/images/g/fb0AAeSwyRFqf-jS/s-l225.jpg
型号不明,83.0,[MINT] Kenko 2X HBF Teleplus MC6 for Hasselblad V-system From JAPAN,Hasselblad,Lenses,Used,79.0,USD,FIXED_PRICE,11,1600,good-cond;underpriced(med 1000),JP,ekd_japan,99.7,2026-08-16T02:51:34.000Z,,https://www.ebay.com/itm/178411428015?hash=item298a2658af:g:uqMAAeSwG5pqgSWd,https://i.ebayimg.com/images/g/uqMAAeSwG5pqgSWd/s-l225.jpg
残件/按现状,83.0,[As-Is] Mamiya M645 Super Medium Format Film Camera Body Only From JAPAN,Mamiya,Film Cameras,Used,119.99,USD,FIXED_PRICE,14,1600,as-is;underpriced(med 460),JP,michi926,100.0,2026-08-16T01:02:12.000Z,,https://www.ebay.com/itm/366608229862?hash=item555b8da5e6:g:swsAAeSwOfRqgQ0M,https://i.ebayimg.com/images/g/swsAAeSwOfRqgQ0M/s-l225.jpg
